,Serving,Win,Service,dir_srv,Surface,isAce,count
14630,Receiving,Loss,1st,Down the T,Hard,False,1
14631,Receiving,Loss,1st,Wide,Hard,False,1
14632,Receiving,Loss,1st,Wide,Hard,False,1
14633,Receiving,Win,1st,Wide,Hard,False,1
14634,Receiving,Win,2nd,Wide,Hard,False,1
14635,Receiving,Win,2nd,Wide,Hard,False,1
14636,Receiving,Win,1st,Wide,Hard,False,1
14637,Serving,Win,1st,Down the T,Hard,False,1
14638,Serving,Win,2nd,Down the T,Hard,False,1
14639,Serving,Win,1st,Wide,Hard,False,1
14640,Serving,Win,1st,Down the T,Hard,False,1
14641,Receiving,Win,2nd,Body,Hard,False,1
14642,Receiving,Win,1st,Wide,Hard,False,1
14643,Receiving,Loss,1st,Down the T,Hard,False,1
14644,Receiving,Loss,2nd,Wide,Hard,False,1
14645,Receiving,Win,1st,Wide,Hard,False,1
14646,Receiving,Loss,1st,Wide,Hard,False,1
14647,Receiving,Win,1st,Wide,Hard,False,1
14648,Receiving,Loss,1st,Wide,Hard,False,1
14649,Receiving,Win,2nd,Body,Hard,False,1
14650,Receiving,Loss,1st,Down the T,Hard,True,1
14651,Receiving,Win,1st,Body,Hard,False,1
14653,Receiving,Loss,1st,Down the T,Hard,False,1
14654,Receiving,Win,1st,Down the T,Hard,False,1
14655,Receiving,Loss,1st,Wide,Hard,True,1
14656,Receiving,Win,1st,Down the T,Hard,False,1
14657,Receiving,Win,1st,Down the T,Hard,False,1
14660,Receiving,Loss,1st,Down the T,Hard,False,1
14661,Serving,Win,2nd,Wide,Hard,False,1
14662,Serving,Loss,2nd,Wide,Hard,False,1
14663,Serving,Loss,2nd,Wide,Hard,False,1
14664,Serving,Win,1st,Down the T,Hard,False,1
14665,Serving,Win,1st,Wide,Hard,False,1
14666,Serving,Win,1st,Wide,Hard,False,1
14667,Receiving,Loss,1st,Down the T,Hard,True,1
14668,Receiving,Win,2nd,Down the T,Hard,False,1
14669,Receiving,Win,1st,Down the T,Hard,False,1
14670,Receiving,Loss,1st,Down the T,Hard,False,1
14671,Receiving,Win,2nd,Wide,Hard,False,1
14672,Receiving,Win,2nd,Wide,Hard,False,1
14673,Serving,Win,1st,Down the T,Hard,True,1
14675,Serving,Loss,1st,Wide,Hard,False,1
14676,Serving,Win,2nd,Down the T,Hard,False,1
14677,Serving,Win,1st,Wide,Hard,True,1
14678,Receiving,Loss,1st,Wide,Hard,False,1
14679,Receiving,Win,1st,Wide,Hard,False,1
14680,Receiving,Loss,1st,Wide,Hard,True,1
14682,Receiving,Loss,2nd,Wide,Hard,False,1
14683,Receiving,Win,1st,Wide,Hard,False,1
14684,Receiving,Win,1st,Down the T,Hard,False,1
14685,Receiving,Loss,1st,Wide,Hard,True,1
14686,Receiving,Loss,1st,Wide,Hard,False,1
14687,Receiving,Loss,1st,Down the T,Hard,True,1
14688,Serving,Loss,2nd,Body,Hard,False,1
14689,Serving,Win,1st,Wide,Hard,False,1
14690,Serving,Win,1st,Down the T,Hard,False,1
14691,Serving,Loss,2nd,Down the T,Hard,False,1
14692,Serving,Loss,1st,Wide,Hard,False,1
14693,Serving,Loss,1st,Down the T,Hard,False,1
14694,Receiving,Loss,1st,Wide,Hard,False,1
14695,Receiving,Win,2nd,Down the T,Hard,False,1
14696,Receiving,Loss,1st,Down the T,Hard,False,1
14697,Receiving,Loss,1st,Down the T,Hard,False,1
14698,Receiving,Loss,1st,Down the T,Hard,False,1
14699,Serving,Win,1st,Down the T,Hard,False,1
14700,Serving,Win,1st,Down the T,Hard,False,1
14701,Serving,Win,1st,Down the T,Hard,False,1
14702,Serving,Win,1st,Down the T,Hard,False,1
14703,Receiving,Win,2nd,Wide,Hard,False,1
14704,Receiving,Loss,1st,Down the T,Hard,False,1
14705,Receiving,Loss,1st,Down the T,Hard,False,1
14706,Receiving,Loss,2nd,Down the T,Hard,False,1
14707,Receiving,Loss,1st,Wide,Hard,False,1
14708,Serving,Loss,1st,Wide,Hard,False,1
14709,Serving,Win,1st,Wide,Hard,False,1
14710,Serving,Loss,2nd,Wide,Hard,False,1
14711,Serving,Win,1st,Down the T,Hard,False,1
14712,Serving,Win,2nd,Wide,Hard,False,1
14713,Serving,Win,1st,Wide,Hard,False,1
14714,Receiving,Loss,2nd,Wide,Hard,False,1
14715,Receiving,Win,2nd,Wide,Hard,False,1
14716,Receiving,Loss,1st,Wide,Hard,False,1
14717,Receiving,Win,2nd,Wide,Hard,False,1
14718,Receiving,Loss,1st,Wide,Hard,False,1
14719,Receiving,Win,2nd,Body,Hard,False,1
14720,Receiving,Loss,1st,Down the T,Hard,True,1
14721,Receiving,Loss,2nd,Body,Hard,False,1
14723,Receiving,Loss,1st,Down the T,Hard,False,1
14724,Receiving,Loss,1st,Wide,Hard,False,1
14725,Serving,Win,1st,Wide,Hard,False,1
14726,Serving,Loss,2nd,Wide,Hard,False,1
14727,Receiving,Win,1st,Down the T,Hard,False,1
14728,Receiving,Loss,1st,Wide,Hard,False,1
14729,Serving,Loss,1st,Wide,Hard,False,1
14730,Serving,Win,1st,Wide,Hard,False,1
14731,Receiving,Win,1st,Wide,Hard,False,1
14732,Receiving,Win,2nd,Body,Hard,False,1
14733,Serving,Loss,2nd,Down the T,Hard,False,1
14734,Receiving,Loss,1st,Down the T,Hard,False,1
14735,Receiving,Win,2nd,Wide,Hard,False,1
14736,Receiving,Loss,1st,Wide,Hard,False,1
14737,Receiving,Loss,1st,Wide,Hard,False,1
14738,Receiving,Loss,1st,Wide,Hard,False,1
14739,Serving,Win,1st,Down the T,Hard,False,1
14740,Serving,Win,1st,Wide,Hard,False,1
14741,Serving,Loss,1st,Down the T,Hard,False,1
14742,Serving,Loss,2nd,Down the T,Hard,False,1
14743,Serving,Win,1st,Wide,Hard,False,1
14744,Serving,Win,1st,Down the T,Hard,False,1
14745,Receiving,Win,2nd,Body,Hard,False,1
14746,Receiving,Loss,1st,Down the T,Hard,True,1
14747,Receiving,Win,2nd,Wide,Hard,False,1
14748,Receiving,Loss,1st,Wide,Hard,False,1
14749,Receiving,Loss,1st,Down the T,Hard,False,1
14750,Receiving,Win,2nd,Wide,Hard,False,1
14751,Receiving,Loss,2nd,Wide,Hard,False,1
14752,Receiving,Loss,1st,Down the T,Hard,False,1
14753,Serving,Loss,2nd,Wide,Hard,False,1
14754,Serving,Loss,1st,Down the T,Hard,False,1
14755,Serving,Loss,1st,Wide,Hard,False,1
14756,Serving,Win,1st,Down the T,Hard,False,1
14757,Serving,Win,1st,Wide,Hard,False,1
14758,Serving,Win,2nd,Down the T,Hard,False,1
14759,Serving,Win,1st,Wide,Hard,False,1
14760,Serving,Loss,1st,Down the T,Hard,False,1
14761,Serving,Win,1st,Down the T,Hard,False,1
14762,Serving,Win,1st,Down the T,Hard,False,1
14763,Receiving,Win,2nd,Wide,Hard,False,1
14764,Receiving,Loss,1st,Down the T,Hard,True,1
14765,Receiving,Win,2nd,Down the T,Hard,False,1
14766,Receiving,Loss,1st,Wide,Hard,False,1
14767,Receiving,Win,1st,Wide,Hard,False,1
14768,Receiving,Loss,2nd,Body,Hard,False,1
14769,Receiving,Loss,1st,Wide,Hard,True,1
14770,Receiving,Win,1st,Wide,Hard,False,1
14771,Receiving,Win,2nd,Wide,Hard,False,1
14772,Receiving,Win,1st,Wide,Hard,False,1
14773,Serving,Win,1st,Down the T,Hard,False,1
14774,Serving,Win,1st,Wide,Hard,False,1
14775,Serving,Win,2nd,Body,Hard,False,1
14776,Serving,Win,1st,Wide,Hard,False,1
14777,Receiving,Win,1st,Wide,Hard,False,1
14778,Receiving,Win,2nd,Body,Hard,False,1
14779,Receiving,Win,2nd,Wide,Hard,False,1
14780,Receiving,Loss,2nd,Body,Hard,False,1
14781,Receiving,Loss,1st,Down the T,Hard,False,1
14782,Receiving,Win,1st,Wide,Hard,False,1
14783,Serving,Win,1st,Wide,Hard,False,1
14784,Serving,Loss,1st,Wide,Hard,False,1
14785,Serving,Win,2nd,Wide,Hard,False,1
14786,Serving,Win,1st,Wide,Hard,True,1
14787,Serving,Win,2nd,Wide,Hard,False,1
14788,Receiving,Loss,2nd,Down the T,Hard,False,1
14789,Receiving,Loss,1st,Down the T,Hard,False,1
14790,Receiving,Loss,1st,Wide,Hard,True,1
14791,Receiving,Loss,1st,Down the T,Hard,False,1
14792,Serving,Loss,2nd,Down the T,Hard,False,1
14793,Serving,Loss,1st,Down the T,Hard,False,1
14794,Serving,Win,2nd,Wide,Hard,False,1
14795,Serving,Win,1st,Down the T,Hard,False,1
14796,Serving,Loss,1st,Wide,Hard,False,1
14797,Serving,Win,1st,Wide,Hard,False,1
14798,Serving,Win,1st,Wide,Hard,False,1
14799,Serving,Loss,1st,Wide,Hard,False,1
14800,Serving,Win,1st,Body,Hard,False,1
14801,Serving,Win,1st,Wide,Hard,True,1
14802,Receiving,Loss,2nd,Down the T,Hard,False,1
14803,Receiving,Win,2nd,Body,Hard,False,1
14805,Receiving,Loss,2nd,Wide,Hard,False,1
14806,Receiving,Win,1st,Body,Hard,False,1
14807,Receiving,Win,1st,Down the T,Hard,False,1
14808,Serving,Win,1st,Down the T,Hard,False,1
14809,Serving,Win,1st,Wide,Hard,False,1
14810,Serving,Loss,2nd,Wide,Hard,False,1
14811,Serving,Loss,1st,Wide,Hard,False,1
14812,Serving,Win,1st,Down the T,Hard,True,1
14813,Serving,Win,2nd,Down the T,Hard,False,1
14814,Receiving,Win,1st,Wide,Hard,False,1
14815,Receiving,Loss,2nd,Down the T,Hard,False,1
14816,Receiving,Loss,2nd,Wide,Hard,False,1
14817,Receiving,Loss,1st,Down the T,Hard,False,1
14818,Receiving,Loss,1st,Wide,Hard,False,1
14819,Serving,Win,1st,Down the T,Hard,False,1
14820,Serving,Win,2nd,Wide,Hard,False,1
14821,Serving,Loss,2nd,Wide,Hard,False,1
14822,Serving,Win,2nd,Body,Hard,False,1
14823,Serving,Loss,2nd,Body,Hard,False,1
14824,Serving,Loss,2nd,Body,Hard,False,1
14825,Serving,Loss,2nd,Wide,Hard,False,1
14826,Serving,Win,1st,Down the T,Hard,False,1
14827,Serving,Win,2nd,Wide,Hard,False,1
14828,Serving,Win,2nd,Down the T,Hard,False,1
14829,Receiving,Loss,2nd,Wide,Hard,False,1
14830,Receiving,Loss,1st,Wide,Hard,True,1
14831,Receiving,Loss,1st,Wide,Hard,False,1
14832,Receiving,Win,2nd,Down the T,Hard,False,1
14833,Receiving,Loss,1st,Wide,Hard,False,1
14834,Serving,Loss,2nd,Body,Hard,False,1
14835,Serving,Loss,2nd,Down the T,Hard,False,1
14836,Serving,Win,2nd,Wide,Hard,False,1
14837,Serving,Win,1st,Down the T,Hard,False,1
14838,Serving,Win,1st,Wide,Hard,False,1
14839,Serving,Loss,2nd,Body,Hard,False,1
14840,Serving,Win,1st,Body,Hard,False,1
14841,Serving,Win,1st,Wide,Hard,False,1
14842,Receiving,Win,2nd,Wide,Hard,False,1
14843,Receiving,Win,1st,Down the T,Hard,False,1
14844,Receiving,Win,2nd,Body,Hard,False,1
14845,Receiving,Loss,1st,Wide,Hard,False,1
14846,Receiving,Loss,1st,Wide,Hard,False,1
14847,Receiving,Win,2nd,Wide,Hard,False,1
14848,Serving,Win,1st,Wide,Hard,False,1
14849,Serving,Win,1st,Down the T,Hard,False,1
14850,Serving,Win,2nd,Wide,Hard,False,1
14851,Serving,Win,2nd,Down the T,Hard,False,1
14852,Receiving,Loss,1st,Wide,Hard,True,1
14853,Receiving,Win,1st,Down the T,Hard,False,1
14854,Receiving,Loss,1st,Down the T,Hard,False,1
14855,Receiving,Win,1st,Body,Hard,False,1
14856,Receiving,Win,2nd,Wide,Hard,False,1
14857,Receiving,Loss,2nd,Wide,Hard,False,1
14858,Receiving,Win,2nd,Body,Hard,False,1
14859,Receiving,Win,2nd,Wide,Hard,False,1
14860,Serving,Loss,1st,Wide,Hard,False,1
14861,Serving,Win,2nd,Body,Hard,False,1
14862,Serving,Win,2nd,Wide,Hard,False,1
14863,Serving,Win,1st,Wide,Hard,False,1
14865,Receiving,Loss,2nd,Body,Hard,False,1
14866,Receiving,Loss,1st,Wide,Hard,False,1
14867,Receiving,Loss,1st,Down the T,Hard,False,1
14868,Receiving,Loss,1st,Down the T,Hard,False,1
14869,Serving,Loss,1st,Down the T,Hard,False,1
14870,Serving,Win,2nd,Down the T,Hard,False,1
14871,Serving,Win,2nd,Wide,Hard,False,1
14872,Serving,Win,1st,Wide,Hard,False,1
14873,Serving,Loss,1st,Wide,Hard,False,1
14874,Serving,Win,1st,Wide,Hard,False,1
14875,Receiving,Loss,1st,Down the T,Hard,False,1
14876,Receiving,Loss,1st,Down the T,Hard,True,1
14877,Receiving,Loss,1st,Wide,Hard,True,1
14878,Receiving,Loss,2nd,Wide,Hard,False,1
14879,Serving,Win,2nd,Wide,Hard,False,1
14880,Serving,Win,1st,Wide,Hard,False,1
14881,Serving,Win,1st,Down the T,Hard,False,1
14883,Serving,Win,1st,Down the T,Hard,False,1
14884,Receiving,Loss,1st,Down the T,Hard,False,1
14885,Receiving,Win,1st,Wide,Hard,False,1
14886,Receiving,Loss,1st,Down the T,Hard,False,1
14887,Receiving,Win,2nd,Body,Hard,False,1
14888,Receiving,Win,1st,Wide,Hard,False,1
14889,Receiving,Loss,1st,Wide,Hard,False,1
14892,Receiving,Loss,1st,Down the T,Hard,False,1
14893,Receiving,Loss,1st,Wide,Hard,False,1
14894,Serving,Loss,2nd,Body,Hard,False,1
14895,Serving,Loss,1st,Down the T,Hard,False,1
14896,Serving,Win,2nd,Body,Hard,False,1
14897,Serving,Win,1st,Down the T,Hard,False,1
14898,Serving,Win,1st,Down the T,Hard,False,1
14899,Serving,Win,1st,Down the T,Hard,False,1
14900,Receiving,Loss,1st,Wide,Hard,False,1
14901,Receiving,Loss,1st,Wide,Hard,False,1
14902,Receiving,Loss,1st,Body,Hard,False,1
14903,Receiving,Win,1st,Wide,Hard,False,1
14904,Receiving,Loss,1st,Down the T,Hard,False,1
14905,Serving,Win,1st,Down the T,Hard,False,1
14906,Serving,Loss,1st,Body,Hard,False,1
14907,Serving,Win,1st,Down the T,Hard,True,1
14908,Serving,Win,2nd,Wide,Hard,False,1
14909,Serving,Win,2nd,Down the T,Hard,False,1
14910,Receiving,Loss,1st,Down the T,Hard,False,1
14911,Receiving,Win,2nd,Wide,Hard,False,1
14912,Receiving,Loss,1st,Wide,Hard,False,1
14913,Receiving,Loss,1st,Down the T,Hard,False,1
14914,Receiving,Loss,2nd,Down the T,Hard,False,1
14915,Serving,Loss,1st,Down the T,Hard,False,1
14916,Serving,Loss,2nd,Body,Hard,False,1
14917,Serving,Win,1st,Down the T,Hard,False,1
14918,Serving,Loss,1st,Down the T,Hard,False,1
14919,Serving,Win,2nd,Wide,Hard,False,1
14920,Serving,Win,1st,Down the T,Hard,False,1
14921,Serving,Win,1st,Wide,Hard,False,1
14922,Serving,Win,1st,Wide,Hard,False,1
14923,Receiving,Win,2nd,Wide,Hard,False,1
14924,Receiving,Loss,2nd,Body,Hard,False,1
14926,Receiving,Loss,2nd,Wide,Hard,False,1
14927,Receiving,Loss,1st,Wide,Hard,False,1
14928,Receiving,Loss,1st,Wide,Hard,False,1
14929,Serving,Win,1st,Body,Hard,False,1
14930,Serving,Win,2nd,Body,Hard,False,1
14931,Serving,Win,2nd,Wide,Hard,False,1
14932,Serving,Win,1st,Wide,Hard,True,1
14933,Receiving,Win,1st,Down the T,Hard,False,1
14934,Receiving,Win,1st,Down the T,Hard,False,1
14935,Receiving,Win,1st,Wide,Hard,False,1
14936,Receiving,Win,2nd,Wide,Hard,False,1
14937,Serving,Loss,2nd,Wide,Hard,False,1
14938,Serving,Loss,2nd,Down the T,Hard,False,1
14939,Serving,Win,1st,Down the T,Hard,False,1
14940,Serving,Win,1st,Down the T,Hard,False,1
14941,Serving,Loss,2nd,Body,Hard,False,1
14942,Serving,Win,1st,Wide,Hard,True,1
14943,Serving,Loss,1st,Body,Hard,False,1
14944,Serving,Loss,2nd,Wide,Hard,False,1
14945,Receiving,Loss,2nd,Down the T,Hard,False,1
14946,Receiving,Loss,1st,Wide,Hard,False,1
14947,Receiving,Win,2nd,Body,Hard,False,1
14948,Receiving,Loss,2nd,Body,Hard,False,1
14949,Receiving,Loss,1st,Wide,Hard,False,1
14950,Serving,Loss,2nd,Wide,Hard,False,1
14951,Serving,Win,1st,Down the T,Hard,False,1
14952,Serving,Win,1st,Wide,Hard,True,1
14953,Serving,Loss,1st,Wide,Hard,False,1
14954,Serving,Loss,1st,Wide,Hard,False,1
14955,Serving,Win,1st,Down the T,Hard,True,1
14956,Serving,Win,1st,Wide,Hard,False,1
14957,Serving,Win,2nd,Body,Hard,False,1
14958,Receiving,Win,1st,Down the T,Hard,False,1
14959,Receiving,Loss,1st,Down the T,Hard,False,1
14960,Receiving,Loss,1st,Down the T,Hard,False,1
14961,Receiving,Loss,1st,Wide,Hard,False,1
14962,Receiving,Loss,1st,Down the T,Hard,False,1
14963,Serving,Loss,1st,Down the T,Hard,False,1
14964,Serving,Win,2nd,Down the T,Hard,False,1
14965,Serving,Win,1st,Wide,Hard,False,1
14966,Serving,Loss,2nd,Body,Hard,False,1
14967,Serving,Win,1st,Wide,Hard,False,1
14968,Serving,Loss,2nd,Down the T,Hard,False,1
14969,Serving,Loss,1st,Wide,Hard,False,1
14970,Serving,Win,1st,Wide,Hard,False,1
14971,Serving,Win,1st,Wide,Hard,True,1
14972,Serving,Loss,1st,Wide,Hard,False,1
14973,Serving,Loss,1st,Wide,Hard,False,1
14974,Serving,Win,2nd,Wide,Hard,False,1
14975,Serving,Win,2nd,Down the T,Hard,False,1
14976,Serving,Win,1st,Wide,Hard,False,1
14977,Receiving,Loss,1st,Wide,Hard,False,1
14978,Serving,Win,1st,Wide,Hard,False,1
14979,Serving,Win,1st,Wide,Hard,False,1
14980,Receiving,Loss,1st,Wide,Hard,False,1
14982,Serving,Win,1st,Down the T,Hard,False,1
14983,Serving,Win,1st,Wide,Hard,True,1
14984,Receiving,Loss,1st,Wide,Hard,True,1
14985,Receiving,Loss,1st,Body,Hard,False,1
14986,Serving,Win,1st,Down the T,Hard,False,1
14987,Serving,Loss,1st,Wide,Hard,False,1
14988,Receiving,Win,2nd,Body,Hard,False,1
14989,Receiving,Loss,1st,Wide,Hard,False,1
14990,Serving,Loss,1st,Wide,Hard,False,1
14991,Serving,Loss,1st,Down the T,Hard,False,1
14992,Serving,Win,2nd,Wide,Hard,False,1
14993,Serving,Loss,1st,Wide,Hard,False,1
14994,Serving,Win,2nd,Wide,Hard,False,1
14995,Serving,Win,2nd,Wide,Hard,False,1
14996,Serving,Loss,1st,Wide,Hard,False,1
14997,Serving,Loss,2nd,Body,Hard,False,1
14998,Serving,Loss,1st,Wide,Hard,False,1
14999,Receiving,Loss,1st,Down the T,Hard,False,1
15000,Receiving,Loss,1st,Down the T,Hard,False,1
15001,Receiving,Win,1st,Body,Hard,False,1
15002,Receiving,Loss,1st,Down the T,Hard,False,1
15003,Receiving,Loss,1st,Body,Hard,False,1
15004,Serving,Win,1st,Down the T,Hard,True,1
15005,Serving,Win,1st,Wide,Hard,False,1
15006,Serving,Win,2nd,Down the T,Hard,False,1
15007,Serving,Loss,2nd,Down the T,Hard,False,1
15008,Serving,Win,1st,Down the T,Hard,False,1
15009,Receiving,Win,2nd,Body,Hard,False,1
15010,Receiving,Loss,1st,Wide,Hard,False,1
15011,Receiving,Loss,1st,Down the T,Hard,False,1
15012,Receiving,Loss,1st,Down the T,Hard,True,1
15013,Receiving,Loss,1st,Wide,Hard,True,1
15014,Serving,Win,2nd,Wide,Hard,False,1
15015,Serving,Win,1st,Wide,Hard,False,1
15016,Serving,Win,2nd,Body,Hard,False,1
15017,Serving,Loss,1st,Down the T,Hard,False,1
15018,Serving,Win,1st,Wide,Hard,False,1
15019,Receiving,Loss,1st,Wide,Hard,False,1
15020,Receiving,Loss,1st,Down the T,Hard,False,1
15021,Receiving,Loss,2nd,Body,Hard,False,1
15023,Serving,Win,2nd,Wide,Hard,False,1
15024,Serving,Win,2nd,Down the T,Hard,False,1
15025,Serving,Loss,2nd,Down the T,Hard,False,1
15026,Serving,Loss,2nd,Wide,Hard,False,1
15027,Serving,Win,2nd,Body,Hard,False,1
15028,Serving,Loss,1st,Down the T,Hard,False,1
15029,Serving,Win,2nd,Down the T,Hard,False,1
15030,Serving,Win,1st,Down the T,Hard,False,1
15031,Receiving,Loss,1st,Down the T,Hard,False,1
15032,Receiving,Win,2nd,Body,Hard,False,1
15033,Receiving,Loss,1st,Down the T,Hard,False,1
15034,Receiving,Loss,2nd,Body,Hard,False,1
15035,Receiving,Win,1st,Down the T,Hard,False,1
15036,Receiving,Loss,1st,Wide,Hard,True,1
15037,Serving,Loss,1st,Down the T,Hard,False,1
15038,Serving,Win,1st,Wide,Hard,False,1
15039,Serving,Loss,1st,Down the T,Hard,False,1
15040,Serving,Win,1st,Wide,Hard,False,1
15041,Serving,Win,1st,Down the T,Hard,False,1
15042,Serving,Loss,1st,Down the T,Hard,False,1
15043,Serving,Win,1st,Wide,Hard,False,1
15044,Serving,Win,1st,Wide,Hard,True,1
15045,Receiving,Loss,1st,Wide,Hard,False,1
15046,Receiving,Win,1st,Down the T,Hard,False,1
15048,Receiving,Loss,1st,Wide,Hard,False,1
15049,Receiving,Loss,2nd,Down the T,Hard,False,1
15050,Serving,Win,1st,Wide,Hard,False,1
15051,Serving,Loss,1st,Wide,Hard,False,1
15052,Serving,Loss,1st,Down the T,Hard,False,1
15053,Serving,Win,1st,Wide,Hard,False,1
15054,Serving,Win,1st,Down the T,Hard,False,1
15055,Serving,Loss,1st,Wide,Hard,False,1
15056,Serving,Loss,1st,Wide,Hard,False,1
15057,Serving,Loss,2nd,Wide,Hard,False,1
15058,Receiving,Win,2nd,Down the T,Hard,False,1
15059,Receiving,Loss,1st,Down the T,Hard,False,1
15061,Receiving,Loss,1st,Wide,Hard,True,1
15062,Receiving,Loss,1st,Wide,Hard,False,1
15063,Receiving,Win,1st,Down the T,Hard,False,1
15065,Receiving,Loss,2nd,Body,Hard,False,1
15066,Serving,Loss,1st,Down the T,Hard,False,1
15067,Serving,Loss,1st,Down the T,Hard,False,1
15068,Serving,Win,1st,Down the T,Hard,False,1
15069,Serving,Win,2nd,Down the T,Hard,False,1
15070,Serving,Loss,1st,Down the T,Hard,False,1
15071,Serving,Win,1st,Down the T,Hard,False,1
15072,Serving,Win,1st,Down the T,Hard,False,1
15073,Serving,Win,1st,Down the T,Hard,False,1
15074,Receiving,Win,2nd,Body,Hard,False,1
15075,Receiving,Loss,1st,Wide,Hard,False,1
15076,Receiving,Loss,1st,Wide,Hard,False,1
15077,Receiving,Loss,1st,Down the T,Hard,False,1
15078,Receiving,Loss,1st,Down the T,Hard,False,1
15079,Serving,Win,1st,Down the T,Hard,False,1
15080,Serving,Loss,1st,Down the T,Hard,False,1
15081,Serving,Win,1st,Down the T,Hard,False,1
15082,Serving,Loss,2nd,Wide,Hard,False,1
15083,Serving,Loss,2nd,Wide,Hard,False,1
15084,Serving,Loss,2nd,Body,Hard,False,1
15085,Receiving,Loss,1st,Wide,Hard,False,1
15086,Receiving,Win,2nd,Body,Hard,False,1
15087,Receiving,Win,2nd,Down the T,Hard,False,1
15088,Receiving,Win,2nd,Wide,Hard,False,1
15089,Receiving,Loss,1st,Down the T,Hard,False,1
15090,Receiving,Win,1st,Wide,Hard,False,1
15091,Serving,Loss,2nd,Wide,Hard,False,1
15092,Serving,Win,1st,Wide,Hard,False,1
15093,Serving,Win,2nd,Body,Hard,False,1
15094,Serving,Win,1st,Wide,Hard,False,1
15095,Serving,Win,1st,Down the T,Hard,False,1
15096,Receiving,Loss,2nd,Wide,Hard,False,1
15097,Receiving,Loss,2nd,Wide,Hard,False,1
15098,Receiving,Win,1st,Down the T,Hard,False,1
15099,Receiving,Loss,1st,Wide,Hard,False,1
15100,Receiving,Win,2nd,Body,Hard,False,1
15102,Receiving,Win,2nd,Down the T,Hard,False,1
15103,Receiving,Loss,2nd,Body,Hard,False,1
15104,Receiving,Loss,1st,Wide,Hard,False,1
15105,Receiving,Loss,1st,Wide,Hard,False,1
15106,Serving,Win,2nd,Down the T,Hard,False,1
15107,Serving,Win,2nd,Down the T,Hard,True,1
15108,Serving,Win,1st,Wide,Hard,False,1
15109,Serving,Loss,2nd,Down the T,Hard,False,1
15110,Serving,Win,2nd,Body,Hard,False,1
15111,Receiving,Loss,2nd,Down the T,Hard,False,1
15112,Receiving,Loss,1st,Wide,Hard,False,1
15113,Receiving,Loss,1st,Wide,Hard,False,1
15114,Receiving,Win,1st,Body,Hard,False,1
15115,Receiving,Loss,2nd,Wide,Hard,False,1
15116,Serving,Win,2nd,Wide,Hard,False,1
15117,Serving,Win,1st,Body,Hard,False,1
15118,Serving,Win,1st,Wide,Hard,False,1
15119,Serving,Win,1st,Down the T,Hard,True,1
15120,Receiving,Loss,1st,Wide,Hard,False,1
15121,Receiving,Win,2nd,Wide,Hard,False,1
15122,Receiving,Win,2nd,Body,Hard,False,1
15123,Receiving,Loss,1st,Down the T,Hard,False,1
15124,Receiving,Win,1st,Down the T,Hard,False,1
15125,Receiving,Win,2nd,Down the T,Hard,False,1
15126,Serving,Win,1st,Down the T,Hard,False,1
15127,Serving,Win,1st,Wide,Hard,False,1
15128,Serving,Loss,2nd,Body,Hard,False,1
15129,Serving,Loss,2nd,Body,Hard,False,1
15130,Serving,Loss,2nd,Wide,Hard,False,1
15131,Serving,Win,2nd,Body,Hard,False,1
15132,Serving,Win,1st,Wide,Hard,False,1
15133,Serving,Win,1st,Wide,Hard,False,1
15134,Receiving,Loss,1st,Wide,Hard,False,1
15135,Receiving,Loss,1st,Down the T,Hard,False,1
15136,Receiving,Loss,1st,Down the T,Hard,False,1
15137,Receiving,Loss,1st,Down the T,Hard,False,1
15138,Serving,Win,2nd,Wide,Hard,False,1
15139,Serving,Loss,1st,Wide,Hard,False,1
15140,Serving,Loss,1st,Down the T,Hard,False,1
15141,Serving,Win,1st,Wide,Hard,False,1
15142,Serving,Win,1st,Wide,Hard,False,1
15143,Serving,Win,1st,Body,Hard,False,1
15144,Receiving,Loss,2nd,Body,Hard,False,1
15145,Receiving,Win,1st,Wide,Hard,False,1
15146,Receiving,Loss,1st,Body,Hard,False,1
15147,Receiving,Loss,1st,Wide,Hard,False,1
15148,Receiving,Loss,2nd,Body,Hard,False,1
15149,Serving,Win,2nd,Wide,Hard,False,1
15150,Serving,Win,1st,Down the T,Hard,True,1
15151,Serving,Win,1st,Wide,Hard,True,1
15152,Serving,Win,1st,Down the T,Hard,True,1
